concept,source language text,target language text,variations,label
all,"And we all know people who have lots of misfortune, misfortune that we ourselves would not want to have, and they are deeply happy.","நம் அனைவருக்கும் துரதிர்ஷ்டமுள்ள மக்களைத் தெரியும், நாமே அப்படிப்பட்ட துரதிர்ஷ்டத்தை விரும்ப மாட்டோம், ஆனால் அவர்கள் மிகுந்த மகிழ்ச்சியுடன் இருக்கின்றனர்","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"People are becoming aware that a grateful world is a happy world, and we all have the opportunity by the simple stop, look, go, to transform the world, to make it a happy place.","மக்கள், நன்றியுணர்வுள்ள உலகம் மகிழ்ச்சியான உலகம் என்பதை உணர்கின்றனர், எளிய நில், கவனி, செல் என்பதின் மூலம் நம் அனைவருக்கும் வாய்ப்பு கிடைக்கிறது, உலகத்தை மாற்றியமைக்க, மகிழ்ச்சியான இடமாக மாற்ற,","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"DH: ♪ I'll never remember all this. ♪ ♪ Will the clicker work when I press it? ♪ ♪ Why must Al Gore go right before me? ♪ ♪ Oh man, I'm scared to death. ♪ ♪ I hope I don't pass out onstage ♪ ♪ and now I really wish I wasn't wearing green. ♪ All: ♪ Give your talk. ♪ SC 1: ♪ You must be be sweet like Brené Brown. ♪ All: ♪ Give your talk. ♪ SC 2: ♪ You must be funny like Ken Robinson. ♪ All: ♪ Give your talk. ♪ SC 3: ♪ You must be cool like Reggie Watts ♪ All: ♪ and bring out a prop like Jill Bolte Taylor. ♪ DH: ♪ My time is running over. The clock now says nil. ♪ ♪ I'm saying my words faster. Understand me still. ♪ ♪ I'm too nervous to give this TED Talk. ♪ All: ♪ Don't give up. Rehearse. You're good. ♪ ♪ We'll edit out the mistakes that you make. ♪ ♪ Give your talk. ♪ DH: ♪ I will be big like Amy Cuddy. ♪ All: ♪ Give your talk. ♪ DH: ♪ I will inspire like Liz Gilbert. ♪ All: ♪ Give your talk. ♪ DH: ♪ I will engage like Hans Rosling ♪ ♪ and release mosquitos ♪ ♪ like Bill Gates. ♪ SC 2: ♪ I'll make a TED Talk out of you. ♪ ♪ I'll make a TED Talk out of you. ♪ ♪ I'll make a TED Talk out of you. ♪ ♪ I'll make a TED Talk out of you. ♪ ♪ I'll make a TED Talk out of you. ♪ (Applause) [""Brought to you by TED staff and friends""] (Music)","ட ஹா: ♪இதையெல்லாம நான் நினைவில் வைத்துக்கொள்ள மாட்டேன்.♪ ♪இந்த சொடுக்கி நான் சொடுக்கினால் வேலை செய்யுமா?♪ ♪அல் கோர் ஏன் எனக்கு முன்பாக செல்ல வேண்டும்?♪ ♪அய்யோ, மிகவும் பயமாக உள்ளது.♪ ♪மேடையில் நான் மயங்கி விடுவேனோ என்று பயமாக உள்ளது♪ ♪பச்சை ஆடை அணிந்திருக்க கூடாதோ என்று நினைக்கிறேன்.♪ அனைவரும்: ♪உன் உரையை நிகழ்த்து .♪ பே ப 1:♪நீங்கள் ப்ரென் ப்ரௌன் போல இனிமையாக இருக்கவேண்டும்.♪ ♪உன் உரையை நிகழ்த்து♪ பே ப 2:♪நீங்கள் கென் ராபின்சன் போல வேடிக்கையாக இருக்க வேண்டும்.♪ அனைவரும்: ♪உன் உரையை நிகழ்த்து..♪ பே ப 3: ♪ நீங்கள் ரெக்க் வாட்ஸ் போல சாந்தமாக இருக்கவேண்டும்♪ அனைவரும்: ♪ஜில் போல்ட் டெய்லர் போல ஆதரிக்க முயற்சிக்கவும்.♪ ட ஹா: ♪என் நேரம் முடிகிறது. கடிகாரம் நேரம் இல்லை என்பதை காட்டுகிறது.♪ ♪நான் என் வார்த்தைகளை வேகமாக சொல்கிறேன். இருந்தாலும் புரிந்துகொள்ளுங்கள்.♪ ♪இந்த TED உரை நிகழ்த்த எனக்கு பதற்றமாக உள்ளது .♪ அனைவரும்: ♪விட்டுவிடாதீர்கள். நீங்கள் நன்றாக தான் செய்கிறீர்கள். ஒத்திகை பாருங்கள்.♪ ♪நீங்கள் செய்யும் குறைகளை நாங்கள் திருத்தி விடுவோம்.♪ ♪உனது உரையை நிகழ்த்து .♪ ட ஹா:♪நான் எமி கட்டி போல பிரபலமாவேன் .♪ அனைவரும்: ♪உனது உரையை நிகழ்த்து.♪ ட ஹா: ♪நான் லிஸ் கில்பெர்ட் போல ஊக்குவிப்பேன்.♪ அனைவரும்: ♪உனது உரையை நிகழ்த்து.♪ ட ஹா: ♪நான் ஹான்ஸ் ரோஸ்லிங்க் போல ஒருமுகப்படுத்தி♪ ♪கொசுக்களை துரத்துவேன்♪ ♪பில் கேட்ஸ் போல.♪ பெ ப 2:♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ ♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ ♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ ♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ ♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ (கைத்தட்டல்) [""TED ஊழியர்கள் மற்றும் நண்பர்களால் வழங்கப்பட்டது""] (இசை)","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"DH: ♪ I'll never remember all this. ♪ ♪ Will the clicker work when I press it? ♪ ♪ Why must Al Gore go right before me? ♪ ♪ Oh man, I'm scared to death. ♪ ♪ I hope I don't pass out onstage ♪ ♪ and now I really wish I wasn't wearing green. ♪ All: ♪ Give your talk. ♪ SC 1: ♪ You must be be sweet like Brené Brown. ♪ All: ♪ Give your talk. ♪ SC 2: ♪ You must be funny like Ken Robinson. ♪ All: ♪ Give your talk. ♪ SC 3: ♪ You must be cool like Reggie Watts ♪ All: ♪ and bring out a prop like Jill Bolte Taylor. ♪ DH: ♪ My time is running over. The clock now says nil. ♪ ♪ I'm saying my words faster. Understand me still. ♪ ♪ I'm too nervous to give this TED Talk. ♪ All: ♪ Don't give up. Rehearse. You're good. ♪ ♪ We'll edit out the mistakes that you make. ♪ ♪ Give your talk. ♪ DH: ♪ I will be big like Amy Cuddy. ♪ All: ♪ Give your talk. ♪ DH: ♪ I will inspire like Liz Gilbert. ♪ All: ♪ Give your talk. ♪ DH: ♪ I will engage like Hans Rosling ♪ ♪ and release mosquitos ♪ ♪ like Bill Gates. ♪ SC 2: ♪ I'll make a TED Talk out of you. ♪ ♪ I'll make a TED Talk out of you. ♪ ♪ I'll make a TED Talk out of you. ♪ ♪ I'll make a TED Talk out of you. ♪ ♪ I'll make a TED Talk out of you. ♪ (Applause) [""Brought to you by TED staff and friends""] (Music)","ட ஹா: ♪இதையெல்லாம நான் நினைவில் வைத்துக்கொள்ள மாட்டேன்.♪ ♪இந்த சொடுக்கி நான் சொடுக்கினால் வேலை செய்யுமா?♪ ♪அல் கோர் ஏன் எனக்கு முன்பாக செல்ல வேண்டும்?♪ ♪அய்யோ, மிகவும் பயமாக உள்ளது.♪ ♪மேடையில் நான் மயங்கி விடுவேனோ என்று பயமாக உள்ளது♪ ♪பச்சை ஆடை அணிந்திருக்க கூடாதோ என்று நினைக்கிறேன்.♪ அனைவரும்: ♪உன் உரையை நிகழ்த்து .♪ பே ப 1:♪நீங்கள் ப்ரென் ப்ரௌன் போல இனிமையாக இருக்கவேண்டும்.♪ ♪உன் உரையை நிகழ்த்து♪ பே ப 2:♪நீங்கள் கென் ராபின்சன் போல வேடிக்கையாக இருக்க வேண்டும்.♪ அனைவரும்: ♪உன் உரையை நிகழ்த்து..♪ பே ப 3: ♪ நீங்கள் ரெக்க் வாட்ஸ் போல சாந்தமாக இருக்கவேண்டும்♪ அனைவரும்: ♪ஜில் போல்ட் டெய்லர் போல ஆதரிக்க முயற்சிக்கவும்.♪ ட ஹா: ♪என் நேரம் முடிகிறது. கடிகாரம் நேரம் இல்லை என்பதை காட்டுகிறது.♪ ♪நான் என் வார்த்தைகளை வேகமாக சொல்கிறேன். இருந்தாலும் புரிந்துகொள்ளுங்கள்.♪ ♪இந்த TED உரை நிகழ்த்த எனக்கு பதற்றமாக உள்ளது .♪ அனைவரும்: ♪விட்டுவிடாதீர்கள். நீங்கள் நன்றாக தான் செய்கிறீர்கள். ஒத்திகை பாருங்கள்.♪ ♪நீங்கள் செய்யும் குறைகளை நாங்கள் திருத்தி விடுவோம்.♪ ♪உனது உரையை நிகழ்த்து .♪ ட ஹா:♪நான் எமி கட்டி போல பிரபலமாவேன் .♪ அனைவரும்: ♪உனது உரையை நிகழ்த்து.♪ ட ஹா: ♪நான் லிஸ் கில்பெர்ட் போல ஊக்குவிப்பேன்.♪ அனைவரும்: ♪உனது உரையை நிகழ்த்து.♪ ட ஹா: ♪நான் ஹான்ஸ் ரோஸ்லிங்க் போல ஒருமுகப்படுத்தி♪ ♪கொசுக்களை துரத்துவேன்♪ ♪பில் கேட்ஸ் போல.♪ பெ ப 2:♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ ♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ ♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ ♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ ♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ (கைத்தட்டல்) [""TED ஊழியர்கள் மற்றும் நண்பர்களால் வழங்கப்பட்டது""] (இசை)","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Some believe that traveling between the two towers will lead you to another dimension -- this bridge has been romanticized as such — that the fall from that frees you from all your worries and grief, and the waters below will cleanse your soul.","சிலர், இவ்விரண்டு கோபுரங்களுக்கு இடையே பயணீப்பது இன்னொரு பரிமாணத்திற்கு கொண்டு செல்வதாக சொல்கிறார்கள் இந்தப் பாலத்தைப் பற்றிய கற்பனை கதை உண்டு இங்கிருந்து குதித்தால் உங்களுடைய மன சஞ்சலம் கவலை அனைத்தும் பறந்துவிடும் எனவும் கீழ் இருக்கும் நீர் உங்கள் ஆன்மாவையும் தூய்மைப் படுத்துமாம்","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,Our job is to make products that are easy to install for all of our customs themselves without professionals.,பொருள்களை சுலபமாகப் பொருத்தும் வகையில் தயாரிப்பதே நம் பணி நம் கஸ்டமர்கள் அனைவரும் அவர்களாகவே நிபுணர்களின் உதவியில்லாமல் செய்ய வேண்டும்,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"A great way to start, I think, with my view of simplicity is to take a look at TED. Here you are, understanding why we're here, what's going on with no difficulty at all.","எளிமை பற்றிய என்னுடைய கருத்தை `TED’ ஐ பார்ப்பதிலிருந்து ஆரம்பிப்பது மிகவும் சிறந்ததாக இருக்கும் என நினைக்கிறேன் நீங்கள் அனைவரும் இங்கிருக்கிறீர்கள், நாம் ஏன் இங்கிருக்கிறோம் என்ன நடக்கிறது என்பது எந்தக் கஷ்டமும் இல்லாமல் புரிந்திருக்கும்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"And then the teacher, Gillian Ishijima, had the kids bring all of their projects up to the front of the room and put them on the floor, and everybody went batshit: ""Holy shit! They're the same!""",அதற்குப் பிறகு ஆசிரியர் கிலியன் இஸிஜ்மா குழந்தைகள் அனைவரும் தங்களது திட்டங்களைக் கொண்டுவந்து அவைகளைத் தரையில் வைத்தனர். எல்லோரும் கழிந்தனர்!,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"NBC -- I'll show all of the networks here -- the top journalists for NBC asked 956 questions in 2007 of the presidential candidates: two of them were about the climate crisis. ABC: 844 questions, two about the climate crisis.","என்பிசி -- அனைத்து நெட்வொர்க்குகளையும் நான் இங்கு காண்பிப்பேன் -- என்பிசி-க்கான முதல்நிலை பத்திரிக்கையாளர் ஜனாதிபதி வேட்பாளர்களின் 2007-ல் 956 கேள்விகளை கேட்டார்: அவைகளில் இரண்டு தான் காலைநிலைப் பிரச்சினை பற்றியது. ஏபிசி: 844 கேள்விகள், இரண்டு தான் காலைநிலைப் பிரச்சினை பற்றியது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"What a burden we have."" I would like to ask you to reframe that. How many generations in all of human history have had the opportunity to rise to a challenge that is worthy of our best efforts?",நீங்கள் அதை மறுபடியும் உங்கள் மனதில் கொண்டுவர நான் விரும்புகிறேன். மனித வரலாறு அனைத்திலும் எத்தனை சந்ததிகளுக்கு நமது மிகச் சிறந்த முயற்சிகளுக்கு மதிப்புள்ள சவாலுக்கு எதிர்த்து நிற்கும் வாய்ப்பு இருந்தது? நம்மால் செய்யமுடியும் என்று நாம் அறிந்திருக்கிறதை விட அதிகமாக,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"AG: The answer to the question is hard for me because, on the one hand, I think that we should feel really great about the fact that the Republican nominee -- certain nominee -- John McCain, and both of the finalists for the Democratic nomination -- all three have a very different and forward-leaning position on the climate crisis. All three have offered leadership, and all three are very different from the approach taken by the current administration. And I think that all three have also been responsible in putting forward plans and proposals. But the campaign dialogue that -- as illustrated by the questions -- that was put together by the League of Conservation Voters, by the way, the analysis of all the questions -- and, by the way, the debates have all been sponsored by something that goes by the Orwellian label, ""Clean Coal."" Has anybody noticed that?","ஏஜி: இந்தக் கேள்விக்கான பதிலானது எனக்கு மிகவும் சிரமமானது ஏனென்றால், ஒரு பக்கம், உண்மையிலேயே குடியரசுக்கட்சி வேட்பாளர் – நிச்சையமான வேட்பாளர் – ஜான் மெக்கெயினும், ஜனநாயகக் கட்சி நியமனத்திற்கான இரண்டு இறுதியாளர்கள் -- அனைத்து மூவரும் காலநிலை பிரச்சினையின் மீது முற்றிலும் வித்தியாசமான மற்றும் முற்போக்கான நிலைகளைக் கொண்டுள்ளார்கள் என்பதைக் குறித்து நாம் உண்மையிலேயே சந்தோஷப்பட வேண்டும் என நான் நினைக்கிறேன். அனைத்து மூவரும் தலைமைத்துவத்தைக் கொடுத்திருக்கிறார்கள், மற்றும் அனைத்து மூவருமே தற்போதைய நிர்வாகம் எடுத்திருக்கிற அணுகுமுறையிலிருந்து மிகவும் வித்தியாசமானவர்கள். மேலும் திட்டங்களையும் முன்வடிவுகளையும் முன்னிறுத்துவதில் அனைத்து மூவரும் பொறுப்புள்ளவர்களாயிருக்கிறார்கள் என்று நான் நினைக்கிறேன். ஆனால் அந்த பிரச்சார உரையாடல் -- கேள்விகளால் தெளிவாக்கப்பட்ட படி -- பழமைவாதியான வாக்காளர்களின் முன்னணியால் ஒன்றாக இணைத்து வைக்கப்பட்டது, அப்படியாக, அனைத்துக் கேள்விகளின் பகுப்பாய்வு – அப்படியாக, அந்த விவாதங்கள் அனைத்தும் ஓர்வெல்லியன் லேபிள், “தூய நிலக்கரி” என்பதோடு செல்லும் ஒன்றால் ஆதரிக்கப்பட்டது. யாராவது அதைக் கவனித்தார்களா? ஒவ்வொரு ஒற்றை விவாதமும்","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"We're taught to smile pretty, play it safe, get all A's.","நாம் கற்பிக்கப்பட்டோம் அழகாய் புன்னகைக்க பாதுகாப்பாய் ஆடி, அனைத்திலும் 'ஏ, பெற","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,It's about creating tools -- tools that can help connect our present and our future selves so we become active participants in creating a future we want -- a future that works for all.,"அது கருவிகளை உருவாக்குவது பற்றியது.. நம் நிகழ்கால மக்களுடன் எதிர்கால மக்களை இணைக்க உதவும் கருவிகள், ஆதலால் நமக்கு வேண்டிய ஒரு எதிர்காலத்தை உருவாக்க செயல்படும் பங்கேற்பாளராகி விடுகிறோம்.. அனைவருக்கும் வேலைசெய்யும் ஒரு எதிர்காலம்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Developments that have the potential to create positive returns for all concerned: the developers, government and the community where these projects go up.","உரியவர்கள் அனைவருக்கும் நேர்மறையான பலன்களை உண்டாக்கக் கூடிய திறனைக் கொண்டுள்ள வளர்ச்சிகள்: மேம்பாட்டாளர்கள், அரசாங்கம் மற்றும் இத்தகைய திட்டங்கள் சென்றடைகிற சமுதாயம். தற்போது, நியூயார்க் நகரத்தில் அது நடந்துகொண்டிருக்கவில்லை.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"And, but I don't have -- (Laughter) You probably all have, and if you haven't, you need to.","ஒருவேளை நீங்கள் அனைவரும் அதைக் கொண்டிருக்கலாம், அப்படி ஒன்றைக் கொண்டிருக்க வில்லையானால், உங்களுக்கு ஒன்று தேவை.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"This is a nationwide policy agenda I'm trying to build, and as you all know, politics are personal.","இது நான் கட்ட விரும்புகிற தேச அளவிலான கொள்கைத் திட்டம், நீங்கள் அனைவரும் அறிந்திருக்கிறபடி, அரசியல் என்பது தனிப்பட்டது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"All sisters, excepting me.",என்னைத் தவிர அனைவரும் பெண்கள்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"So I would like to say something to all the people out there like me to the Africans, and the poor who are struggling with your dreams.","ஆக, நான் ஒன்றை சொல்லிக்கொள்ள விரும்புகிறேன் என்னைப் போன்ற மக்கள் அனைவருக்குமாக ஆப்பிரிக்கர்களுக்காக, ஏழைகளுக்காக, கனவுகளை நனவாக்க போராடும் மக்களுக்காக,","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"We will provide all the open source software for them, maybe starting next month.",நங்கள் அனைவருக்கும் திறந்த மூலநிரலை அனைவருக்கும் வழங்க இருக்கிறோம் அடுத்த மாதத்திலிருந்து,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"And of course, we all share the same adaptive imperatives.","மேலும் உண்மையிலேயே, நாம் அனைவரும் அதே ஏற்றுக் கொள்ளக்கூடிய நோக்கங்களைப் பகிர்ந்து கொள்கிறோம்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,We're all born. We all bring our children into the world.,நாம் அனைவரும் பிறந்திருக்கிறோம். நாம் அனைவரும் நமது குழந்தைகளை உலகிற்குள் கொண்டுவருகிறோம்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"We have to deal with the inexorable separation of death, so it shouldn't surprise us that we all sing, we all dance, we all have art.","நாம் அனைவரும் மரணம் என்ற தாங்கிக் கொள்ளமுடியாத பிரிப்போடு போராட வேண்டியிருக்கிறது, எனவே நாம் அனைவரும் பாடுகிறோம், நாம் அனைவரும் ஆடுகிறோம், நாமனைவருக்கும் கலை இருக்கிறது என்பதை அது ஆச்சரியப்படுத்தக் கூடாது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"And I know there's some of you who say, ""Well, wouldn't it be better, wouldn't the world be a better place if we all just spoke one language?"" And I say, ""Great, let's make that language Yoruba. Let's make it Cantonese.","“அது நல்லதாக இருக்காதா?”, எனக் கேட்கும் சிலர் இருக்கிறீர்கள் என்பது எனக்குத் தெரியும் நாம் அனைவரும் ஒரே மொழியைப் பேசினால் இந்த உலகம் ஒரு சிறந்த இடமாக இருக்காதா?"" மேலும் நான் சொல்கிறேன், “நல்லது தான், நாம் அந்த மொழியை யோருபா-வாக உண்டாக்குவோம். நாம் அதைப் கேண்டோனீஸாக உண்டாக்குவோம்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,All cultures through all time have constantly been engaged in a dance with new possibilities of life.,அனைத்துக் கலாச்சாரங்களும் அனைத்துக் காலங்களினூடே வாழ்க்கையின் புதிய சாத்தியக்கூறுகளோடான ஆட்டத்தில் மாறாத ஈடுபாட்டைக் கொண்டிருந்திருக்கின்றன.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"And it's within that song that we will all rediscover the possibility of being what we are: a fully conscious species, fully aware of ensuring that all peoples and all gardens find a way to flourish. And there are great moments of optimism.","மேலும் அந்தப் பாடலுக்குள் தான் நாம் யாராக இருக்கிறோமோ அவராக இருப்பதின் சாத்தியத்தை மறுபடியும் கண்டுபிடிப்போம். ஒரு முழுமையாக உணர்வுள்ள இனம், அனைத்து மக்களும் அனைத்து தோட்டங்களும் மலர்வதற்கான ஒரு வழியைக் கண்டுகொள்ள உறுதி செய்ய முழுமையாக விழிப்புணர்வுள்ளவர்களாக. மேலும் நேர்மறையான எண்ணத்திற்கான பெரிய தருணங்கள் உள்ளன.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,It's an independent territory. They control all mineral resources.,அது ஒரு சுதந்திரமான பிராந்தியம். அவர்கள் அனைத்து கனிம வளங்களையும் கட்டுப்படுத்திக் கொள்கிறார்கள்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"And finally, in the end, I think it's pretty obvious at least to all of all us who've traveled in these remote reaches of the planet, to realize that they're not remote at all.","மேலும் இறுதியாக, முடிவில், நான் நினைக்கிறேன் இந்தக் கிரகத்தின் இத்தகைய தொலைதூர எல்லைகளுக்கு பயணம் செய்திருக்கிற நாமெல்லாரிலும் குறைந்த பட்சம் அனைவருக்கும், அவைகள் ஒரு போதும் தூரமானவைகள் அல்ல என்பதை உணர்வதற்கு அது கொஞ்சம் தெளிவாகத் தான் தெரிகிறது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"As it turns out, all the great inspiring leaders and organizations in the world, whether it's Apple or Martin Luther King or the Wright brothers, they all think, act and communicate the exact same way.","அதுபோலவே அனைத்து சிறந்த தலைவர்கள், நிறுவனங்கள், அது ஆப்பிள் - ஆகட்டும், மார்டின் லூதர் கிங் அல்லது ரைட் சகோதரர்கள் ஆகட்டும், அவர்கள் அனைவரும் சிந்திப்பது, செயல்படுவது மற்றும் தொடர்புகொள்வது அனைத்தும் மிக சரியாக ஒரேமாதிரி அமைகிறது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"In fact, they invite the honey bees through their colors, and the bees don't keep all the honey for themselves.","உண்மை என்னவென்றால், தனது வண்ணங்கள் மூலம் தேனீக்களை மலர்கள் அழைக்கிறது. மற்றும், தேனீக்கள் அனைத்து தேனையும் அவையே வைத்து கொள்வதில்லை.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Kabir, Rahim, all the great Sufi saints, they were all poor people, and they had a great reason. (Applause) Please do not ever think that only after meeting your physiological needs and other needs can you be thinking about your spiritual needs or your enlightenment.","கல்வி, ரஹீம் மற்றும் பலர் மிக சிறந்த சுபி அருட் தொண்டர்கள், அவர்கள் அனைவரும் வறுமையில் வாடினர், மற்றும் அவர்களுக்கு நல்ல பொது அறிவு இருந்தது. தயவு கூர்ந்து சரீரம் சார்ந்த தேவைகள் மற்றும் இதர தேவைகள் பூர்த்தியானால் தான் ஆத்மார்த்தம் சார்ந்த தேவைகள் பற்றி யோசிப்பீர்கள் என்று நம்பாதீர்கள்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Kabir, Rahim, all the great Sufi saints, they were all poor people, and they had a great reason. (Applause) Please do not ever think that only after meeting your physiological needs and other needs can you be thinking about your spiritual needs or your enlightenment.","கல்வி, ரஹீம் மற்றும் பலர் மிக சிறந்த சுபி அருட் தொண்டர்கள், அவர்கள் அனைவரும் வறுமையில் வாடினர், மற்றும் அவர்களுக்கு நல்ல பொது அறிவு இருந்தது. தயவு கூர்ந்து சரீரம் சார்ந்த தேவைகள் மற்றும் இதர தேவைகள் பூர்த்தியானால் தான் ஆத்மார்த்தம் சார்ந்த தேவைகள் பற்றி யோசிப்பீர்கள் என்று நம்பாதீர்கள்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,And all this by simply watching the child's brainwaves.,இவை அனைத்தும் சாதரணமாக குழந்தையின் மூளை அலைகளை கண்காணிப்பதன் மூலம் சாத்தியமாகின்றது.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,They all left.,அவர்கள் அனைவரும் சென்று விட்டார்கள்,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,Let's all go to the saloon.,நாம் அனைத்து சலூன் போய்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Well, I just don't want the road to freeze on us, is all.","சரி, நான் எங்கள் மீது நிலையாக்க சாலை விரும்பவில்லை, அனைத்து உள்ளது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"You all have a happy New Year now, all right?","நீங்கள் அனைத்து, இப்போது ஒரு புத்தாண்டு எல்லா உரிமையும் உள்ளது?","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,You all take it easy next time.,நீங்கள் அனைத்து எளிதாக அடுத்த நேரம்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"I just need to take a nap, is all.","நான் ஒரு NAP எடுக்க வேண்டும், அனைத்து உள்ளது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Just give us five minutes, we'll get her all fueled up and ready to go.","எங்களுக்கு ஐந்து நிமிடங்கள் கொடுங்கள், நாங்கள் அவளை அனைத்து வரை எண்ணெய் மற்றும் செல்ல தயாராக கிடைக்கும்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"I just need me some Pepto-Bismol, is all.","நான் என்னை சில Pepto-Bismol வேண்டும், அனைத்து உள்ளது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Well, I just don't care for it, is all.","சரி, நான் அதை கவலை இல்லை, அனைத்து உள்ளது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"You know, New Year's and all.","நீங்கள் புத்தாண்டு மற்றும் அனைத்து, தெரியுமா.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,- That's all for now.,-அது இப்போது அனைத்து,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Yeah, you can find all of that on one of these.","ஆமாம், இந்த ஒரு என்று அனைத்து காணலாம்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"First of all, Samurai is Japanese, I'm Korean.","அனைத்து முதல், சாமுராய் ஜப்பனீஸ், நான் கொரிய இருக்கிறேன்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,I got this flash drive with a list of all the payouts.,நான் இந்த ஃபிளாஷ் டிரைவ் அனைத்து அவைகளுக்குள் பட்டியல் கிடைத்தது.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
